Instance_Name, Value, Solution, CPU_Time
instancia_00.txt, 242.17909849681092, "[1, 11, 11, 11, 10, 6, 8, 1]; [1, 5, 4, 9, 11, 11, 11, 11, 11, 11, 11, 11, 7, 2, 3, 11, 1]", 0.23123955726623535
instancia_01.txt, 394.5839440374721, "[1, 14, 12, 5, 4, 26, 7, 9, 11, 1]; [1, 17, 20, 22, 15, 1]; [1, 10, 8, 6, 3, 2, 30, 1]; [1, 13, 16, 19, 21, 18, 27, 1]", 34.48491716384888
instancia_03.txt, 588.6120169461087, "[1, 19, 24, 12, 13, 11, 16, 17, 14, 8, 18, 10, 9, 15, 1, 20, 21, 23, 1]; [1, 22, 27, 29, 28, 36, 30, 26, 25, 7, 1]; [1, 4, 5, 6, 2, 3, 35, 1]; [1]", 41.40466809272766
instancia_05.txt, 639.1545934581164, "[1, 47, 13, 48, 5, 18, 38, 16, 46, 34, 40, 11, 58, 50, 1]; [1, 28, 2, 23, 29, 32, 27, 9, 49, 24, 8, 54, 44, 25, 1]; [1, 33, 3, 21, 36, 37, 4, 30, 59, 17, 51, 10, 22, 1]; [1, 7, 15, 26, 14, 42, 20, 41, 52, 43, 45, 1]; [1, 19, 31, 35, 59, 39, 6, 12, 56, 1]", 69.56646037101746
instancia_07.txt, 1111.5841702016833, "[1, 54, 59, 41, 22, 74, 73, 75, 76, 57, 5, 40, 26, 56, 108, 55, 81, 1]; [1, 28, 53, 8, 83, 49, 48, 37, 50, 20, 12, 104, 65, 64, 91, 71, 1]; [1, 14, 95, 96, 98, 88, 3, 58, 16, 44, 15, 101, 38, 99, 92, 102, 18, 47, 93, 1]; [1, 68, 24, 23, 42, 105, 43, 94, 86, 62, 17, 45, 61, 1]; [1, 90, 19, 84, 9, 46, 85, 6, 87, 102, 39, 100, 60, 97, 7, 1]; [1, 29, 27, 13, 77, 78, 4, 80, 82, 34, 30, 25, 69, 109, 1]; [1, 32, 89, 63, 11, 31, 21, 52, 10, 72, 110, 67, 66, 36, 79, 1]; [1, 70, 2, 51, 35, 33, 107, 1]", 127.5839958190918
